# generation power_min power_avg power_max util_min util_avg util_max
1 32.423461 17.172289 32.423461 0.893115 1.379255 1.499987
10 30.891458 17.172289 30.891458 0.893115 1.350081 1.499987
20 25.280691 16.122538 25.280691 0.893115 1.317137 1.499481
30 18.748895 15.710531 18.748895 0.893115 1.284557 1.496721
40 18.748895 15.854894 18.748895 0.893115 1.249807 1.496721
50 18.748895 15.480999 18.748895 0.893115 1.209619 1.496721
60 18.748895 15.216826 18.748895 0.893115 1.176209 1.496721
70 13.029397 14.917078 18.660595 0.836918 1.136720 1.496721
80 13.029397 14.995933 18.660595 0.822377 1.107308 1.426975
90 12.430893 14.843697 17.549580 0.822377 1.080577 1.334975
100 12.430893 14.601358 17.549580 0.822377 1.050182 1.273676
110 12.430893 14.579836 17.440325 0.822377 1.025697 1.273676
120 12.363685 14.410653 17.440325 0.822377 0.998547 1.234563
130 17.440325 14.279851 17.440325 0.800701 0.977952 1.234563
140 16.576706 14.099315 16.576706 0.800701 0.962933 1.144459
150 15.984931 13.887953 15.984931 0.796456 0.951499 1.080919
160 11.715262 13.625860 15.477657 0.789306 0.946149 1.042208
170 11.343843 13.311207 14.981129 0.789306 0.943541 1.042208
180 14.533239 13.055278 14.533239 0.789306 0.941762 1.042208
190 14.254536 12.805769 14.254536 0.771633 0.939346 1.042208
200 10.749722 12.570615 13.996100 0.771633 0.935570 1.041928
210 10.655024 12.323583 13.696024 0.771633 0.932575 1.041928
220 10.010723 12.089967 13.371622 0.771633 0.925576 1.034565
230 10.010723 11.857412 13.029397 0.726441 0.918482 1.034565
240 10.010723 11.636987 12.789240 0.726441 0.910803 1.034565
250 10.010723 11.464833 12.430893 0.692816 0.900571 1.034516
260 9.760768 11.290067 12.171814 0.685284 0.888884 1.037000
270 9.069130 11.105623 11.976182 0.685284 0.877808 1.037000
280 9.069130 10.940237 11.798157 0.644785 0.862393 1.037000
290 9.069130 10.777064 11.715262 0.644785 0.846604 1.037000
300 9.069130 10.581572 11.540524 0.606521 0.825185 1.037000
310 8.979498 10.408656 11.390466 0.606521 0.814423 1.037000
320 8.979498 10.231960 11.300162 0.606521 0.796097 1.037000
330 8.979498 10.057658 11.147862 0.599073 0.784601 1.037000
340 8.979498 9.892100 10.888311 0.599073 0.771430 1.037000
350 8.707210 9.721203 10.675194 0.574285 0.753434 1.037000
360 8.670069 9.565165 10.385772 0.574285 0.735516 0.973194
370 8.573657 9.433130 10.227332 0.536778 0.725959 0.973194
380 8.301252 9.287510 10.010723 0.536778 0.711010 0.973194
390 8.297350 9.162584 9.901421 0.536778 0.703834 0.932952
400 8.212653 9.057981 9.756787 0.536778 0.696898 0.932952
410 8.211073 8.935582 9.567974 0.536778 0.691889 0.932952
420 8.072142 8.830056 9.397216 0.536778 0.680759 0.876910
430 8.068848 8.727842 9.297368 0.536778 0.679480 0.876910
440 8.011048 8.635924 9.131011 0.536778 0.681906 0.876910
450 7.598083 8.520918 9.046746 0.536778 0.682443 0.876910
460 7.598083 8.443444 8.954665 0.526649 0.674882 0.835109
470 7.598083 8.349067 8.860678 0.526649 0.675068 0.835109
480 7.598083 8.273109 8.716931 0.526649 0.678855 0.835109
490 7.511102 8.187791 8.644163 0.526649 0.683855 0.835109
500 7.511102 8.120899 8.527997 0.526649 0.687078 0.835109
510 7.427481 8.044542 8.459353 0.526649 0.693369 0.835109
520 7.308264 7.963849 8.389728 0.526649 0.696135 0.825481
530 7.204893 7.894090 8.295105 0.526649 0.700527 0.791845
540 7.204893 7.828274 8.200982 0.526649 0.707101 0.791845
550 7.204893 7.764412 8.139362 0.589249 0.713148 0.791845
560 6.796237 7.692188 8.050174 0.579237 0.718123 0.791405
570 6.681411 7.626756 7.994186 0.579237 0.718188 0.791405
580 6.681411 7.562104 7.942256 0.579237 0.721440 0.807329
590 6.681411 7.487780 7.849597 0.579237 0.723185 0.807329
600 6.681411 7.434497 7.775979 0.579237 0.721884 0.807329
610 6.681411 7.374476 7.729459 0.579237 0.719775 0.807329
620 6.279635 7.306667 7.665885 0.579237 0.717460 0.807329
630 6.279635 7.229875 7.606462 0.579237 0.716320 0.807329
640 6.203372 7.154658 7.522509 0.579237 0.712664 0.807329
650 6.203372 7.099442 7.464882 0.579237 0.709821 0.807329
660 6.203372 7.021566 7.356905 0.579237 0.705595 0.807329
670 6.145921 6.946666 7.303672 0.579237 0.701244 0.793913
680 6.145921 6.874151 7.232563 0.579237 0.695504 0.793913
690 6.092343 6.793384 7.172243 0.579237 0.688325 0.793913
700 6.075327 6.710373 7.152293 0.579237 0.684699 0.793913
710 6.074230 6.624629 7.124881 0.579237 0.679493 0.793883
720 6.008768 6.535607 7.031779 0.579237 0.671345 0.790113
730 5.940665 6.455430 6.970003 0.579237 0.668188 0.790113
740 5.895355 6.374659 6.878350 0.579237 0.662584 0.779462
750 5.895355 6.295738 6.783599 0.598814 0.658215 0.779462
760 5.821056 6.224853 6.661619 0.598814 0.654061 0.759524
770 5.821056 6.164858 6.499541 0.598814 0.652215 0.759524
780 5.790927 6.110566 6.425878 0.598814 0.646197 0.724127
790 5.790927 6.065186 6.317604 0.598814 0.642010 0.724127
800 5.747584 6.029316 6.258892 0.598814 0.637438 0.694015
810 5.747584 5.996775 6.203372 0.598814 0.634146 0.677900
820 5.747584 5.966663 6.145921 0.598814 0.630517 0.677900
830 5.710337 5.934080 6.092343 0.598814 0.629232 0.661987
840 5.629652 5.909866 6.046454 0.598814 0.630042 0.661987
850 5.629652 5.888381 6.028713 0.598814 0.628624 0.655072
860 5.629652 5.862797 6.005045 0.598814 0.628415 0.655072
870 5.629652 5.841019 5.959961 0.598814 0.628238 0.655072
880 5.629652 5.822571 5.939426 0.598814 0.628243 0.654012
890 5.523905 5.797210 5.898049 0.598814 0.628544 0.654012
900 5.523905 5.773676 5.896331 0.598814 0.628915 0.654012
910 5.523905 5.748426 5.887615 0.598814 0.630314 0.654012
920 5.523905 5.723441 5.857023 0.608517 0.631662 0.654012
930 5.523905 5.700494 5.820502 0.618453 0.632844 0.654012
940 5.523905 5.679494 5.817365 0.618453 0.632933 0.654012
950 5.522558 5.656433 5.814026 0.618453 0.633114 0.654012
960 5.522558 5.637787 5.779423 0.630092 0.632602 0.652326
970 5.522558 5.621494 5.733341 0.630751 0.632446 0.652326
980 5.522558 5.610600 5.670380 0.630751 0.631734 0.635747
990 5.522558 5.606549 5.629652 0.630751 0.631965 0.635747
1000 5.522558 5.598372 5.629652 0.630751 0.632209 0.635747
1010 5.522558 5.591584 5.629652 0.630751 0.632449 0.635747
1020 5.522558 5.583349 5.629652 0.630751 0.632771 0.635747
1030 5.522558 5.574432 5.629652 0.630751 0.633091 0.635747
1040 5.522558 5.565141 5.629652 0.630751 0.633452 0.635747
1050 5.522558 5.556937 5.629652 0.630751 0.633685 0.635747
1060 5.522558 5.549532 5.591710 0.630902 0.633760 0.635747
1070 5.522558 5.542981 5.591710 0.630902 0.633720 0.635747
1080 5.522558 5.536074 5.559872 0.630902 0.633731 0.635747
1090 5.522558 5.532342 5.559872 0.630902 0.634137 0.635747
1100 5.522558 5.528690 5.558782 0.630902 0.634562 0.635747
1110 5.522558 5.525067 5.558782 0.630902 0.634990 0.635747
1120 5.522558 5.522615 5.523905 0.635184 0.635248 0.635747
1130 5.522558 5.522579 5.522815 0.635184 0.635212 0.635526
1140 5.522558 5.522558 5.522558 0.635184 0.635184 0.635184
1150 5.522558 5.522558 5.522558 0.635184 0.635184 0.635184
1160 5.522558 5.522558 5.522558 0.635184 0.635184 0.635184
1170 5.522558 5.522558 5.522558 0.635184 0.635184 0.635184
