# generation power_min power_avg power_max util_min util_avg util_max
1 10.311589 11.355809 13.077645 0.643442 0.838000 1.026843
10 10.088878 11.176471 12.233565 0.689191 0.846238 1.026843
20 10.057337 11.013380 11.876357 0.689191 0.854712 1.026843
30 9.953367 10.878069 11.577028 0.737611 0.862557 0.977889
40 9.210771 10.743610 11.451968 0.737611 0.867699 0.977889
50 9.210771 10.626948 11.323446 0.737611 0.871904 0.977889
60 9.210771 10.502319 11.193368 0.737611 0.879910 1.036896
70 9.210771 10.376216 11.062632 0.782759 0.888033 1.036896
80 9.210771 10.274895 10.922374 0.782759 0.892303 1.036896
90 9.210771 10.164656 10.743200 0.782759 0.899168 1.036896
100 9.210771 10.061345 10.656916 0.782759 0.904135 1.036896
110 8.976639 9.953826 10.459909 0.784864 0.909081 1.036896
120 8.976639 9.855287 10.374313 0.813225 0.912272 1.036896
130 8.929283 9.750046 10.259536 0.813225 0.917684 1.036896
140 8.929283 9.656053 10.203809 0.813225 0.927364 1.036896
150 10.104044 9.567032 10.104044 0.842239 0.933656 1.036896
160 10.030797 9.488960 10.030797 0.842239 0.937240 1.014920
170 8.725405 9.393583 9.913995 0.870036 0.943756 1.014920
180 8.649315 9.302457 9.800659 0.871244 0.950144 1.014920
190 8.546358 9.207645 9.680687 0.871244 0.955382 1.014920
200 8.546358 9.130149 9.582459 0.871244 0.960214 1.018278
210 8.519839 9.043682 9.442558 0.871244 0.966019 1.018278
220 9.398102 8.962205 9.398102 0.871244 0.970162 1.020243
230 8.315452 8.882287 9.276169 0.914385 0.974495 1.020243
240 8.315452 8.812710 9.205410 0.914385 0.976369 1.020243
250 9.116558 8.752480 9.116558 0.914385 0.978685 1.020243
260 9.039965 8.686831 9.039965 0.914385 0.978472 1.020243
270 8.929283 8.622567 8.929283 0.914385 0.981123 1.020243
280 8.890779 8.580106 8.890779 0.914385 0.980815 1.020243
290 8.813349 8.538128 8.813349 0.914385 0.980572 1.021514
300 8.756863 8.499688 8.756863 0.914385 0.980949 1.021514
310 8.712436 8.446535 8.712436 0.914385 0.982342 1.021514
320 8.649315 8.378439 8.649315 0.929155 0.984014 1.021514
330 8.587715 8.318957 8.587715 0.929155 0.985809 1.021514
340 8.519839 8.274807 8.519839 0.929155 0.986106 1.021514
350 7.825046 8.232398 8.481228 0.929155 0.987328 1.021514
360 7.784479 8.174986 8.435979 0.933773 0.989153 1.021243
370 7.737957 8.125360 8.393906 0.957887 0.991594 1.021538
380 8.315452 8.057974 8.315452 0.957887 0.993215 1.021538
390 8.260775 8.011452 8.260775 0.966865 0.994662 1.021538
400 8.206111 7.974063 8.206111 0.966865 0.994602 1.021538
410 7.567426 7.921067 8.153111 0.966865 0.995006 1.021538
420 7.490313 7.886068 8.127605 0.974295 0.995203 1.021538
430 7.490313 7.849699 8.069866 0.978996 0.995625 1.021538
440 7.490313 7.807179 8.036474 0.978996 0.995390 1.021538
450 7.490313 7.754077 8.006419 0.978996 0.995401 1.021538
460 7.970737 7.720871 7.970737 0.978996 0.995504 1.014565
470 7.888949 7.688752 7.888949 0.978996 0.995373 1.014565
480 7.854197 7.658635 7.854197 0.978996 0.995333 1.014565
490 7.808872 7.625759 7.808872 0.976732 0.994665 1.014565
500 7.775393 7.590362 7.775393 0.976732 0.994341 1.014565
510 7.278310 7.562121 7.737957 0.976732 0.994807 1.014565
520 7.278310 7.533587 7.704790 0.976732 0.996196 1.018196
530 7.277372 7.514411 7.672510 0.976732 0.996220 1.018196
540 7.277372 7.495422 7.629895 0.976732 0.996305 1.018196
550 7.569288 7.478141 7.569288 0.985943 0.996911 1.018196
560 7.551891 7.459531 7.551891 0.985943 0.997249 1.018196
570 7.539254 7.441625 7.539254 0.985943 0.998074 1.018196
580 7.508152 7.426799 7.508152 0.987650 0.998266 1.018196
590 7.503909 7.407622 7.503909 0.987650 0.999107 1.018196
600 7.482398 7.391045 7.482398 0.989676 1.000218 1.018196
610 7.472858 7.370147 7.472858 0.989676 1.000889 1.012997
620 7.465902 7.338290 7.465902 0.990182 1.001383 1.012997
630 7.428791 7.323874 7.428791 0.990182 1.001721 1.012997
640 7.378920 7.297031 7.378920 0.991033 1.002070 1.012997
650 7.361514 7.285783 7.361514 0.991033 1.002187 1.012997
660 7.352662 7.247968 7.352662 0.993011 1.003028 1.012997
670 7.302373 7.226482 7.302373 0.993011 1.003236 1.011943
680 7.293254 7.207643 7.293254 0.993011 1.003377 1.011943
690 7.277372 7.188745 7.277372 0.993011 1.003435 1.011943
700 7.253614 7.164995 7.253614 0.993011 1.003463 1.011943
