# generation power_min power_avg power_max util_min util_avg util_max
1 6.926828 8.650160 10.589110 0.307837 0.451520 0.657328
10 6.926828 8.457807 9.563546 0.307837 0.450445 0.657328
20 6.650026 8.259998 9.200842 0.307837 0.448919 0.657328
30 6.650026 8.106722 8.895682 0.307837 0.450135 0.657328
40 6.650026 7.971699 8.759806 0.307837 0.450232 0.657328
50 6.650026 7.829864 8.564731 0.307837 0.444781 0.589015
60 6.522175 7.701523 8.429497 0.307837 0.446794 0.589015
70 6.162170 7.570179 8.323754 0.307837 0.448185 0.589015
80 6.162170 7.436174 8.214917 0.307837 0.445212 0.589015
90 6.162170 7.321737 8.011756 0.361568 0.449023 0.589015
100 5.886567 7.189021 7.882346 0.357578 0.446907 0.589015
110 5.855106 7.048655 7.690659 0.303498 0.439812 0.548436
120 5.855106 6.944041 7.627308 0.303498 0.439050 0.548436
130 5.855106 6.839799 7.453417 0.303498 0.436695 0.553218
140 5.796927 6.731777 7.405994 0.303498 0.435139 0.553218
150 5.786113 6.614716 7.286931 0.303498 0.432100 0.553218
160 5.642733 6.504232 7.119759 0.303498 0.432092 0.553218
170 5.354054 6.394735 6.991184 0.303498 0.431389 0.553218
180 5.354054 6.294317 6.888752 0.303498 0.431416 0.554568
190 5.166433 6.196874 6.712959 0.303498 0.432103 0.554568
200 5.134995 6.082721 6.625706 0.303498 0.429598 0.554568
210 5.134995 5.995912 6.553563 0.260172 0.429572 0.554568
220 5.134995 5.904652 6.484360 0.260172 0.433244 0.554568
230 5.134995 5.806463 6.386203 0.260172 0.437050 0.559688
240 4.742413 5.701634 6.307638 0.260172 0.441428 0.559688
250 4.742413 5.620353 6.148813 0.260172 0.443158 0.559688
260 4.742413 5.544158 5.926260 0.260172 0.447135 0.569499
270 4.742413 5.462939 5.868561 0.260172 0.450511 0.584643
280 4.636900 5.391438 5.800336 0.260172 0.453848 0.584643
290 4.636900 5.314087 5.763743 0.260172 0.453958 0.584643
300 4.636900 5.243148 5.646581 0.260172 0.453256 0.584643
310 4.603791 5.168209 5.586757 0.312687 0.456752 0.584643
320 4.603791 5.100960 5.490272 0.312687 0.460260 0.584643
330 4.353068 5.022655 5.390954 0.312687 0.458892 0.584643
340 4.339902 4.953512 5.317426 0.312687 0.454218 0.584643
350 4.169734 4.880253 5.256499 0.312687 0.451892 0.584643
360 4.169734 4.818254 5.166433 0.312687 0.454458 0.584643
370 4.131661 4.752586 5.105671 0.332473 0.455907 0.584643
380 4.131661 4.680604 5.058222 0.332473 0.451577 0.571574
390 3.843388 4.606218 4.990355 0.316511 0.447218 0.571574
400 3.843388 4.533862 4.903135 0.316511 0.445243 0.558516
410 3.843388 4.469432 4.838310 0.316511 0.440947 0.558516
420 3.843388 4.403585 4.776478 0.316511 0.436511 0.543572
430 3.843388 4.343904 4.728739 0.287978 0.432670 0.543572
