# generation power_min power_avg power_max util_min util_avg util_max
1 16.229462 17.124038 18.424954 0.227752 0.235951 0.242265
10 16.173773 16.987585 17.823612 0.230701 0.236722 0.242265
20 16.022403 16.859891 17.614030 0.232705 0.237508 0.242265
30 16.022403 16.764203 17.436563 0.233450 0.238048 0.242265
40 15.891406 16.657354 17.200324 0.235069 0.238658 0.243847
50 15.868360 16.558129 17.088017 0.235133 0.239209 0.243847
60 15.770812 16.454755 16.960042 0.235745 0.239823 0.243847
70 15.490845 16.352902 16.855642 0.236521 0.240366 0.244643
80 15.381810 16.252259 16.738559 0.237056 0.240875 0.245084
90 15.316373 16.155193 16.684453 0.237554 0.241403 0.245706
100 15.316373 16.054163 16.592526 0.237554 0.241948 0.246678
110 15.163116 15.951931 16.464636 0.238649 0.242511 0.247737
120 15.163116 15.843810 16.405081 0.239337 0.243094 0.247766
130 15.104488 15.741360 16.317904 0.239713 0.243606 0.247766
140 15.002576 15.645818 16.186722 0.240285 0.244135 0.248535
150 14.919348 15.552206 16.098660 0.240871 0.244734 0.248807
160 14.896368 15.463221 15.949820 0.242029 0.245323 0.248807
170 14.896368 15.383368 15.891406 0.242362 0.245787 0.248807
180 14.896368 15.308363 15.779617 0.242473 0.246273 0.248807
190 14.878743 15.238750 15.619150 0.244033 0.246749 0.249208
200 14.698055 15.177511 15.507985 0.244519 0.247155 0.249548
210 14.675892 15.121571 15.394723 0.245084 0.247554 0.249886
220 14.675892 15.078138 15.326291 0.245589 0.247834 0.249886
230 14.675892 15.036615 15.316373 0.245589 0.248124 0.249886
240 14.675892 14.993359 15.163116 0.246776 0.248394 0.249886
250 14.675892 14.961802 15.163116 0.246776 0.248525 0.249886
260 14.611997 14.921190 15.147201 0.246776 0.248708 0.250134
270 14.611997 14.882670 15.122511 0.246776 0.248865 0.250134
280 14.546949 14.845435 15.002576 0.247364 0.249054 0.251220
290 14.546949 14.817259 14.993362 0.247364 0.249150 0.251220
300 14.546949 14.788669 14.941822 0.248381 0.249291 0.251220
310 14.546949 14.762657 14.941822 0.248381 0.249413 0.251220
320 14.546949 14.737547 14.919348 0.248605 0.249531 0.251220
330 14.546949 14.717668 14.865416 0.248605 0.249609 0.251220
340 14.546949 14.702479 14.822640 0.248940 0.249661 0.251220
350 14.546949 14.692005 14.758809 0.249547 0.249702 0.251220
360 14.546949 14.684430 14.727432 0.249547 0.249705 0.251220
370 14.546949 14.678274 14.698055 0.249547 0.249731 0.251220
380 14.546949 14.674059 14.698055 0.249547 0.249764 0.251220
390 14.546949 14.666624 14.698055 0.249547 0.249818 0.251220
400 14.546949 14.659560 14.698055 0.249547 0.249874 0.251220
410 14.509939 14.650747 14.698055 0.249547 0.249946 0.251220
420 14.509939 14.641907 14.698055 0.249547 0.250012 0.251220
430 14.509939 14.631080 14.698055 0.249547 0.250091 0.251220
440 14.509939 14.621580 14.681151 0.249677 0.250158 0.251220
450 14.493035 14.612675 14.675892 0.249886 0.250208 0.251220
460 14.493035 14.601631 14.675892 0.249886 0.250273 0.251220
470 14.491684 14.590436 14.611997 0.250134 0.250340 0.251220
480 14.491684 14.582126 14.611997 0.250134 0.250412 0.251220
490 14.491684 14.575914 14.611997 0.250134 0.250467 0.251220
500 14.491684 14.569362 14.611997 0.250134 0.250524 0.251220
510 14.446224 14.558011 14.611997 0.250134 0.250615 0.251622
520 14.411788 14.548558 14.595996 0.250264 0.250680 0.251622
530 14.411788 14.538399 14.595094 0.250264 0.250749 0.251622
540 14.411788 14.527751 14.595094 0.250264 0.250832 0.251622
550 14.411788 14.516467 14.590482 0.250474 0.250913 0.251622
560 14.411788 14.505636 14.589835 0.250474 0.250974 0.251622
570 14.411788 14.495040 14.572931 0.250604 0.251032 0.251622
580 14.364977 14.483832 14.526766 0.250830 0.251080 0.251949
590 14.364977 14.479034 14.509939 0.250830 0.251105 0.251949
600 14.364977 14.473599 14.509939 0.250830 0.251137 0.251949
610 14.364977 14.466964 14.493035 0.250960 0.251173 0.251949
620 14.364977 14.460223 14.493035 0.250960 0.251217 0.251949
630 14.364977 14.452663 14.493035 0.250960 0.251265 0.251949
640 14.364977 14.445214 14.493035 0.250960 0.251304 0.251949
650 14.364977 14.435684 14.493035 0.250960 0.251357 0.251949
660 14.364977 14.426155 14.493035 0.250960 0.251410 0.251949
670 14.364977 14.415758 14.491684 0.250960 0.251477 0.251949
680 14.364977 14.407701 14.446224 0.251378 0.251516 0.251949
690 14.364977 14.400981 14.446224 0.251378 0.251534 0.251949
700 14.364977 14.396808 14.411788 0.251378 0.251561 0.251949
710 14.364977 14.393063 14.411788 0.251378 0.251606 0.251949
720 14.364977 14.388850 14.411788 0.251378 0.251658 0.251949
730 14.364977 14.384169 14.411788 0.251378 0.251715 0.251949
740 14.364977 14.379488 14.411788 0.251378 0.251772 0.251949
750 14.364977 14.374807 14.411788 0.251378 0.251829 0.251949
760 14.364977 14.370126 14.411788 0.251378 0.251887 0.251949
770 14.364977 14.365445 14.411788 0.251378 0.251944 0.251949
780 14.364977 14.364977 14.364977 0.251949 0.251949 0.251949
790 14.364977 14.364977 14.364977 0.251949 0.251949 0.251949
800 14.364977 14.364977 14.364977 0.251949 0.251949 0.251949
810 14.364977 14.364977 14.364977 0.251949 0.251949 0.251949
820 14.364977 14.364977 14.364977 0.251949 0.251949 0.251949
830 14.364977 14.364977 14.364977 0.251949 0.251949 0.251949
840 14.364977 14.364977 14.364977 0.251949 0.251949 0.251949
