# generation power_min power_avg power_max util_min util_avg util_max
1 8.581147 10.535427 12.290687 0.509757 0.721927 0.990275
10 8.581147 10.331666 11.595386 0.509757 0.715601 0.990275
20 8.426042 10.135731 11.261294 0.509757 0.716970 0.990275
30 8.355158 9.979770 10.825569 0.509757 0.718123 0.990275
40 8.246019 9.849636 10.595033 0.509757 0.716687 0.990275
50 8.039438 9.723989 10.441651 0.513770 0.717775 0.990275
60 8.039438 9.565794 10.270749 0.504567 0.710034 0.952300
70 8.039438 9.449883 10.204941 0.504567 0.710851 0.952300
80 7.688799 9.287520 10.068070 0.504567 0.717562 0.924062
90 7.688799 9.132531 9.984962 0.504567 0.714565 0.924062
100 7.688799 8.969050 9.841447 0.504567 0.715160 0.924062
110 7.253647 8.788423 9.725272 0.504567 0.717548 0.912700
120 7.095533 8.601860 9.560279 0.504567 0.712360 0.912700
130 7.095533 8.461687 9.417295 0.504567 0.712216 0.912700
140 7.030926 8.288159 9.230933 0.504567 0.711232 0.912700
150 7.030926 8.137488 8.989337 0.504567 0.713507 0.930401
160 7.006965 8.002386 8.723249 0.504567 0.709339 0.930401
170 6.930780 7.860803 8.581147 0.507710 0.712157 0.930401
180 6.669665 7.740974 8.426000 0.507710 0.714610 0.930401
190 6.669665 7.620236 8.330429 0.507710 0.720899 0.930401
200 6.524559 7.480090 8.230621 0.566498 0.723928 0.930401
210 6.524559 7.352168 8.039438 0.566498 0.727785 0.930401
220 6.407371 7.226734 7.938533 0.574884 0.730180 0.930401
230 6.407371 7.124532 7.715117 0.574884 0.732582 0.930401
240 6.306125 7.011337 7.571073 0.574884 0.735593 0.930401
250 6.013941 6.899440 7.482049 0.610726 0.742027 0.930401
260 6.010414 6.799091 7.373603 0.583650 0.742474 0.929025
270 5.934059 6.691074 7.221618 0.583650 0.743769 0.929025
280 5.759321 6.601569 7.095533 0.583650 0.747356 0.929025
290 5.674707 6.515485 7.019416 0.583650 0.746665 0.929025
300 5.674707 6.435428 6.868891 0.583650 0.746363 0.868977
310 5.674707 6.366877 6.790297 0.583650 0.749442 0.868977
320 5.353578 6.280434 6.699386 0.583650 0.747524 0.868977
330 5.265236 6.189480 6.650979 0.583650 0.743896 0.858715
340 5.263381 6.094313 6.585178 0.583650 0.739411 0.846802
350 5.263381 6.009207 6.487276 0.583650 0.738994 0.846802
360 5.230653 5.929704 6.393769 0.583650 0.733511 0.846802
370 5.230653 5.844537 6.286051 0.583650 0.725779 0.846802
380 5.215142 5.763067 6.206703 0.598066 0.719425 0.846802
390 5.039519 5.670465 6.119893 0.598066 0.713492 0.846802
400 4.715071 5.582536 6.053401 0.598066 0.707051 0.846802
410 4.715071 5.507408 5.982425 0.590241 0.697835 0.812686
420 4.715071 5.428558 5.908273 0.590241 0.689677 0.812686
430 4.715071 5.358428 5.788460 0.590241 0.686812 0.812686
440 4.715071 5.289490 5.695200 0.584790 0.682093 0.812686
450 4.715071 5.230944 5.632463 0.580454 0.677475 0.812686
460 4.659695 5.171229 5.518178 0.580454 0.672278 0.801289
470 4.512830 5.113369 5.398591 0.580454 0.668559 0.801289
480 4.512830 5.070947 5.305223 0.580454 0.667550 0.801289
490 4.512830 5.031002 5.243863 0.580454 0.660970 0.801289
500 4.512830 4.994113 5.215142 0.580454 0.663290 0.801289
510 4.512830 4.954929 5.152932 0.580454 0.664177 0.801289
520 4.512830 4.920414 5.106458 0.580454 0.659732 0.801289
530 4.512830 4.888361 5.096722 0.580454 0.666830 0.801289
540 4.512830 4.848930 5.068810 0.584790 0.663748 0.801289
550 4.512830 4.807418 5.024946 0.591028 0.665638 0.801289
560 4.461292 4.767797 4.972186 0.596623 0.661205 0.786052
570 4.451371 4.730251 4.946575 0.596623 0.661470 0.786052
580 4.439982 4.689050 4.900842 0.588742 0.657337 0.786052
590 4.368438 4.655035 4.848504 0.588742 0.658598 0.786052
600 4.368438 4.624327 4.812004 0.588742 0.656380 0.786052
610 4.368438 4.599595 4.781512 0.588742 0.653290 0.786052
620 4.368438 4.569151 4.737915 0.588742 0.651129 0.786052
