# generation power_min power_avg power_max util_min util_avg util_max
1 44.640230 44.640230 44.640230 1.444457 1.486892 1.499831
10 44.723595 44.723595 44.723595 1.122687 1.470855 1.499831
20 45.261654 45.261654 45.261654 1.122687 1.456697 1.499831
30 45.261654 45.261654 45.261654 1.122687 1.438241 1.499831
40 45.261654 27.875799 45.261654 0.758701 1.406015 1.499831
50 45.261654 27.220285 45.261654 0.758701 1.374306 1.499831
60 45.261654 26.649595 45.261654 0.758701 1.346111 1.499831
70 45.261654 25.479989 45.261654 0.758701 1.310434 1.499250
80 45.261654 25.737747 45.261654 0.729891 1.269563 1.499250
90 45.261654 25.927010 45.261654 0.729891 1.234918 1.498497
100 45.261654 25.766831 45.261654 0.709322 1.184410 1.498497
110 45.115110 25.670427 45.115110 0.709322 1.147092 1.498497
120 41.405718 25.329319 41.405718 0.678763 1.106495 1.498497
130 41.405718 25.117194 41.405718 0.678763 1.080177 1.498497
140 39.653917 24.488879 39.653917 0.678763 1.041711 1.498497
150 37.250269 24.432725 37.250269 0.678763 1.010600 1.497369
160 34.565365 24.128789 34.565365 0.678763 0.980135 1.497369
170 31.581584 23.789599 31.581584 0.678763 0.942799 1.484554
180 18.603958 23.173004 29.155532 0.651124 0.927507 1.267826
190 27.286520 22.645778 27.286520 0.651124 0.907888 1.179613
200 25.572169 22.168695 25.572169 0.651124 0.898747 1.179613
210 24.834698 21.642933 24.834698 0.651124 0.900067 1.179613
220 23.480814 21.162075 23.480814 0.651124 0.898257 1.106992
230 23.133594 20.801983 23.133594 0.651124 0.896884 1.106992
240 22.452403 20.348995 22.452403 0.651124 0.901697 1.106992
250 22.073507 19.928609 22.073507 0.651124 0.902881 1.106992
260 21.539648 19.492723 21.539648 0.686226 0.908774 1.106992
270 21.000346 19.173097 21.000346 0.728166 0.915438 1.106992
280 20.661931 18.918401 20.661931 0.728166 0.913902 1.106992
290 20.274800 18.626707 20.274800 0.728166 0.913045 1.106992
300 16.316726 18.357320 20.013453 0.763568 0.923172 1.106992
310 16.316726 18.083802 19.680631 0.763568 0.921429 1.106992
320 16.237123 17.831758 19.051041 0.763568 0.921773 1.036845
330 16.074001 17.630987 18.798019 0.763568 0.921684 1.033203
340 18.546593 17.477406 18.546593 0.763568 0.923023 1.033203
350 15.759863 17.299795 18.310684 0.763568 0.927842 1.019515
360 15.477282 17.098888 18.153872 0.763568 0.936932 1.019515
370 15.104564 16.885895 17.768636 0.763568 0.943461 1.019515
380 15.104564 16.685393 17.659289 0.763568 0.947336 1.019515
390 15.104564 16.493295 17.323009 0.763568 0.949571 1.022386
400 14.984995 16.294431 17.226157 0.790717 0.952950 1.022386
410 14.984995 16.090721 17.072256 0.790717 0.960918 1.022386
420 14.873992 15.910398 16.776431 0.790717 0.965459 1.022386
430 14.873992 15.763835 16.636586 0.790717 0.965499 1.022386
440 14.567622 15.632375 16.467634 0.790717 0.965518 1.022386
450 14.567622 15.531638 16.253003 0.790717 0.964361 1.022386
460 14.567622 15.410554 16.113723 0.800259 0.970777 1.022386
470 14.537145 15.302482 15.999520 0.800259 0.972485 1.022386
480 14.460727 15.234714 15.854020 0.800259 0.970188 1.019067
490 14.382199 15.142308 15.715703 0.800259 0.976222 1.019067
500 14.358667 15.068286 15.516753 0.800259 0.980057 1.009536
510 14.358667 14.998658 15.410960 0.874584 0.984279 1.009536
520 14.349051 14.928319 15.378364 0.874584 0.984157 1.009536
530 14.349051 14.876357 15.275894 0.943441 0.985936 1.009536
540 14.314678 14.826448 15.024131 0.943441 0.985060 1.009536
550 14.314678 14.778961 14.999965 0.943441 0.984011 1.009536
560 14.182452 14.731389 14.942927 0.943441 0.983354 1.009536
570 14.131500 14.692656 14.933231 0.943441 0.981107 1.003938
580 14.131500 14.660371 14.925213 0.943441 0.980480 1.003938
590 14.131500 14.598503 14.925213 0.943441 0.978386 1.003938
600 14.131500 14.542503 14.873992 0.943441 0.976676 1.000541
610 14.131500 14.486179 14.873992 0.943441 0.974257 1.000541
620 14.131500 14.422832 14.873992 0.943441 0.970997 1.000541
630 14.077287 14.356147 14.799416 0.943441 0.968465 1.000541
640 13.884100 14.324325 14.567622 0.943441 0.965374 0.995201
650 13.884100 14.279164 14.460727 0.948706 0.966136 0.997004
660 13.824861 14.250807 14.418518 0.948706 0.966128 0.997004
670 13.824861 14.224299 14.367497 0.948706 0.968008 0.997004
680 13.824861 14.194398 14.350649 0.948706 0.969424 0.997004
690 13.824861 14.161627 14.316275 0.948706 0.970466 0.997004
700 13.766683 14.122185 14.314678 0.948706 0.971587 0.997004
710 13.587470 14.079432 14.309319 0.948706 0.972620 0.997004
720 13.587470 14.035274 14.233673 0.948706 0.973588 0.997004
730 13.525083 13.994087 14.182452 0.948706 0.974576 0.997004
740 13.525083 13.950671 14.182452 0.948706 0.976595 0.997004
750 13.525083 13.904846 14.175495 0.948706 0.977337 0.997004
760 13.478096 13.853223 14.140402 0.948706 0.978500 0.997004
770 13.478096 13.809867 14.077287 0.948706 0.978986 0.997004
780 13.478096 13.759273 14.056231 0.948706 0.979375 0.997004
790 13.478096 13.715999 13.989537 0.952422 0.980867 0.997004
800 13.478096 13.677018 13.940239 0.952422 0.979849 0.997004
810 13.478096 13.642094 13.882674 0.952422 0.982226 0.997004
820 13.478096 13.610880 13.824861 0.952422 0.982423 0.988803
830 13.478096 13.580711 13.768281 0.952422 0.984822 0.988803
840 13.478096 13.556313 13.719696 0.952422 0.985432 0.988803
850 13.478096 13.538235 13.587470 0.976765 0.986644 0.988803
860 13.478096 13.528212 13.587470 0.976765 0.986484 0.988803
870 13.478096 13.517719 13.587470 0.976765 0.986363 0.988803
880 13.478096 13.506782 13.587470 0.976765 0.986363 0.988803
890 13.478096 13.495970 13.537335 0.976765 0.986594 0.988803
900 13.478096 13.491027 13.525083 0.976765 0.986952 0.988803
910 13.478096 13.486328 13.525083 0.976765 0.987356 0.988803
920 13.478096 13.481654 13.522572 0.976765 0.987840 0.988803
930 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
940 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
950 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
960 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
970 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
980 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
990 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1000 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1010 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1020 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1030 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1040 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1050 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1060 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1070 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1080 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1090 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1100 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1110 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1120 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1130 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1140 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1150 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1160 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1170 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
1180 13.478096 13.478096 13.478096 0.988803 0.988803 0.988803
