# generation power_min power_avg power_max util_min util_avg util_max
1 44.179452 44.179452 44.179452 1.469834 1.489654 1.499768
10 45.618965 45.618965 45.618965 1.264200 1.480005 1.499768
20 45.618965 45.618965 45.618965 1.220109 1.470078 1.499057
30 45.618965 45.618965 45.618965 1.220109 1.459083 1.499057
40 45.618965 45.618965 45.618965 1.220109 1.449475 1.499057
50 46.793264 46.793264 46.793264 1.072928 1.432166 1.499057
60 46.793264 46.793264 46.793264 1.072928 1.414370 1.497941
70 46.806751 46.806751 46.806751 1.033787 1.394316 1.497941
80 46.806751 46.806751 46.806751 1.033787 1.375249 1.497941
90 46.806751 46.806751 46.806751 1.033787 1.355047 1.495079
100 46.806751 46.806751 46.806751 1.033787 1.329259 1.488693
110 47.134076 47.134076 47.134076 1.024813 1.296776 1.462770
120 47.134076 47.134076 47.134076 1.024813 1.270007 1.443347
130 47.134076 47.134076 47.134076 1.008975 1.240527 1.424867
140 47.330908 47.167712 47.330908 0.991502 1.209898 1.398788
150 47.538133 47.216938 47.538133 0.983542 1.180281 1.341308
160 47.538133 47.215845 47.538133 0.983542 1.155134 1.312142
170 47.538133 47.154762 47.538133 0.983542 1.132766 1.275024
180 47.538133 47.206392 47.538133 0.979975 1.110585 1.232616
190 48.037517 47.297402 48.037517 0.945318 1.089939 1.213194
200 48.037517 47.273099 48.037517 0.945318 1.074426 1.182102
210 48.037517 47.238407 48.037517 0.945318 1.057444 1.165708
220 48.037517 47.215178 48.037517 0.945318 1.040413 1.146888
230 48.037517 47.164863 48.037517 0.945318 1.028098 1.116444
240 48.037517 47.122407 48.037517 0.945318 1.017474 1.102977
250 48.037517 47.099746 48.037517 0.945318 1.008475 1.091314
260 48.037517 47.067316 48.037517 0.945318 0.999785 1.063561
270 48.037517 47.043696 48.037517 0.945318 0.995167 1.032932
280 46.630952 47.003177 47.855158 0.949558 0.993900 1.008975
290 46.630952 46.928519 47.386492 0.951474 0.995038 1.004241
300 47.156096 46.873813 47.156096 0.980988 0.996104 1.004241
310 47.004517 46.840108 47.004517 0.980988 0.996078 1.002965
320 46.985085 46.804004 46.985085 0.980988 0.996835 1.002965
330 46.948831 46.774847 46.948831 0.980988 0.997246 1.003710
340 46.900130 46.759565 46.900130 0.989242 0.997347 1.003710
350 46.882082 46.726043 46.882082 0.989242 0.997739 1.003710
360 46.837847 46.705364 46.837847 0.990603 0.997927 1.003710
370 46.816263 46.679523 46.816263 0.990603 0.998116 1.003710
380 46.790995 46.652108 46.790995 0.990603 0.998185 1.003710
390 46.767505 46.619418 46.767505 0.990603 0.998523 1.003710
400 46.744090 46.587836 46.744090 0.990603 0.998867 1.003710
410 46.706157 46.566171 46.706157 0.990603 0.999032 1.003710
