# generation power_min power_avg power_max util_min util_avg util_max
1 15.124299 17.654836 20.421546 0.189107 0.240518 0.298059
10 14.577722 17.320306 19.122417 0.182360 0.233737 0.286023
20 13.826482 17.030453 18.559218 0.170462 0.229107 0.274731
30 13.826482 16.803918 18.132748 0.170462 0.225807 0.261246
40 13.265583 16.547972 17.701286 0.162593 0.222434 0.261246
50 13.265583 16.321909 17.566499 0.162593 0.218606 0.261246
60 13.265583 16.104754 17.451675 0.162593 0.213518 0.252662
70 13.265583 15.891084 17.253432 0.158477 0.209432 0.242095
80 12.965131 15.626856 16.941717 0.158477 0.205153 0.242095
90 12.965131 15.371735 16.736903 0.158477 0.200164 0.235554
100 12.965131 15.132659 16.512355 0.154622 0.195311 0.235485
110 11.941075 14.818811 16.263047 0.130897 0.189624 0.232115
120 11.941075 14.537223 16.018601 0.130897 0.184575 0.222949
130 11.941075 14.326793 15.784622 0.130897 0.180278 0.222851
140 11.941075 14.066457 15.605548 0.130897 0.175083 0.218704
150 11.941075 13.799183 15.274883 0.130897 0.170433 0.218704
160 11.504049 13.530301 15.045135 0.130897 0.165051 0.215922
170 11.504049 13.278440 14.864188 0.130897 0.160732 0.202302
180 11.504049 13.062153 14.221321 0.130897 0.156880 0.185346
190 11.332106 12.859971 13.944620 0.128038 0.154143 0.184153
200 10.957899 12.635724 13.822570 0.121060 0.150665 0.184153
210 10.776680 12.437003 13.688025 0.121060 0.147757 0.184153
220 10.776680 12.247206 13.407793 0.121060 0.144311 0.169542
230 10.776680 12.076941 13.138675 0.121060 0.141958 0.169542
240 10.490631 11.867121 12.870005 0.121020 0.138981 0.162459
250 10.382247 11.699442 12.646714 0.121020 0.136639 0.162459
260 10.382247 11.565385 12.374367 0.119587 0.134490 0.158859
270 10.382247 11.426181 12.239583 0.118014 0.132528 0.154428
280 10.199265 11.295953 11.977502 0.118014 0.131352 0.154428
290 10.179214 11.147849 11.923172 0.111331 0.129310 0.154428
300 9.784156 11.021409 11.772049 0.110814 0.127759 0.143998
310 9.784156 10.888814 11.707080 0.110814 0.126272 0.143998
320 9.784156 10.771200 11.504049 0.109491 0.124435 0.141986
330 9.784156 10.655740 11.332106 0.109491 0.122836 0.136693
340 9.784156 10.556717 11.121340 0.109491 0.121889 0.134117
350 9.768275 10.475549 11.019667 0.103887 0.120961 0.134117
360 9.768275 10.385822 10.854872 0.102640 0.119732 0.129606
370 9.713742 10.311714 10.738246 0.102640 0.118778 0.128283
380 9.269506 10.236866 10.670184 0.102640 0.117576 0.128283
390 9.223262 10.153665 10.586162 0.102640 0.116419 0.128283
400 9.223262 10.084753 10.488538 0.102640 0.115335 0.125410
410 9.223262 10.009421 10.459915 0.102640 0.114323 0.125410
420 9.223262 9.931284 10.392712 0.102640 0.113449 0.125410
430 9.223262 9.853010 10.271485 0.100204 0.112117 0.123783
440 9.223262 9.781856 10.168526 0.100204 0.111112 0.123783
450 9.217081 9.720426 10.083343 0.100204 0.110266 0.123783
460 9.217081 9.665715 10.000260 0.100204 0.109553 0.118308
470 8.919567 9.602434 9.921124 0.100204 0.109094 0.118308
480 8.919567 9.531197 9.882472 0.098115 0.108363 0.114532
490 8.726720 9.463085 9.784156 0.098115 0.107990 0.114532
500 8.726720 9.412136 9.731214 0.098115 0.107459 0.114532
510 8.726720 9.353906 9.686720 0.098115 0.107083 0.114532
520 8.726720 9.296663 9.626814 0.098115 0.106653 0.114532
530 8.726720 9.235523 9.598094 0.098115 0.106094 0.114532
540 8.726720 9.184406 9.529195 0.098115 0.105737 0.114532
550 8.654706 9.130051 9.454999 0.098115 0.105133 0.111401
560 8.654706 9.085858 9.316851 0.098115 0.104764 0.111401
570 8.654706 9.049625 9.262215 0.098115 0.104391 0.110385
580 8.538774 9.012894 9.223262 0.094771 0.103975 0.110385
590 8.538774 8.978446 9.176823 0.094771 0.103471 0.109463
600 8.535661 8.937665 9.096421 0.094771 0.102956 0.107550
610 8.535661 8.907884 9.076659 0.094771 0.102460 0.107550
620 8.428256 8.872901 9.065022 0.094771 0.102217 0.107550
630 8.428256 8.845059 9.039091 0.094771 0.101857 0.106784
640 8.428256 8.809163 9.007082 0.094771 0.101333 0.106784
650 8.428256 8.776533 9.006536 0.094771 0.100759 0.106784
660 8.428256 8.744483 8.939153 0.094771 0.100176 0.106784
670 8.428256 8.709482 8.925976 0.094771 0.099863 0.106784
680 8.428256 8.678945 8.863895 0.094771 0.099494 0.106784
690 8.428256 8.650489 8.835662 0.094771 0.099224 0.101253
700 8.396739 8.626264 8.738709 0.094771 0.099069 0.101253
710 8.220724 8.593205 8.733878 0.094270 0.098958 0.101253
720 8.189207 8.559389 8.733878 0.094270 0.098882 0.101253
730 8.189207 8.532932 8.724849 0.093821 0.098781 0.101253
740 8.189207 8.498589 8.654706 0.093821 0.098505 0.101253
750 8.189207 8.466844 8.614354 0.093821 0.098197 0.101253
760 8.189207 8.441636 8.587957 0.093821 0.097942 0.101253
770 8.189207 8.416995 8.587957 0.093821 0.097740 0.101253
780 8.189207 8.389777 8.538774 0.093821 0.097295 0.101253
790 8.189207 8.362123 8.534768 0.093821 0.096914 0.101253
800 8.138441 8.333774 8.534768 0.093821 0.096426 0.101253
810 8.120698 8.302319 8.477987 0.093821 0.096038 0.101253
820 8.120698 8.279226 8.428256 0.093821 0.095966 0.101253
830 8.120698 8.259758 8.380425 0.094270 0.095542 0.101253
840 8.120698 8.244337 8.327236 0.094270 0.095457 0.096459
850 8.120698 8.231918 8.327236 0.094270 0.095473 0.096459
860 8.120698 8.219006 8.320531 0.094270 0.095489 0.096459
870 8.089182 8.204334 8.318207 0.095193 0.095648 0.096459
880 8.089182 8.199647 8.220724 0.095193 0.095737 0.096459
890 8.089182 8.194440 8.220724 0.095193 0.095826 0.096459
900 8.089182 8.190919 8.220724 0.095193 0.095927 0.096459
910 8.089182 8.187082 8.220724 0.095193 0.096041 0.096459
920 8.089182 8.182422 8.220724 0.095193 0.096167 0.096459
930 8.089182 8.174845 8.220724 0.095193 0.096231 0.096459
940 8.089182 8.167143 8.189207 0.095193 0.096218 0.096459
950 8.089182 8.161209 8.189207 0.095193 0.096155 0.096459
960 8.089182 8.154783 8.189207 0.095193 0.096092 0.096459
970 8.089182 8.146041 8.189207 0.095193 0.096041 0.096459
980 8.089182 8.136354 8.189207 0.095193 0.096028 0.096459
990 8.089182 8.126667 8.189207 0.095193 0.096016 0.096459
1000 8.089182 8.117294 8.189207 0.095193 0.095990 0.096459
1010 8.089182 8.107292 8.189207 0.095193 0.095990 0.096459
