# generation power_min power_avg power_max util_min util_avg util_max
1 26.529084 27.481731 28.855796 0.444078 0.457807 0.468300
10 26.499676 27.347415 28.054261 0.447738 0.459456 0.469216
20 26.051112 27.218118 27.872162 0.451225 0.460861 0.471314
30 26.051112 27.111638 27.776990 0.451225 0.462021 0.471778
40 26.051112 27.014993 27.564288 0.453813 0.463160 0.472985
50 26.051112 26.930585 27.388502 0.455155 0.464154 0.472985
60 26.051112 26.841817 27.329986 0.456068 0.465081 0.473793
70 26.042570 26.748459 27.241488 0.459661 0.466185 0.473836
80 26.037910 26.667262 27.127373 0.459981 0.466903 0.475766
90 25.977684 26.583652 27.016715 0.461472 0.467870 0.477003
100 25.958755 26.506759 26.957702 0.461472 0.468599 0.477003
110 25.952294 26.427414 26.885944 0.461472 0.469414 0.477003
120 25.908646 26.351479 26.827063 0.462102 0.470145 0.477003
130 25.717530 26.275644 26.710268 0.462102 0.470930 0.478652
140 25.661373 26.202571 26.617589 0.462653 0.471742 0.479083
150 25.661373 26.132929 26.529201 0.465172 0.472562 0.479083
160 25.580470 26.062454 26.444824 0.466064 0.473380 0.479613
170 25.517292 26.005983 26.353653 0.467304 0.474092 0.480789
180 25.486096 25.945604 26.239303 0.468896 0.474819 0.480789
190 25.414429 25.895469 26.165943 0.468896 0.475302 0.483757
200 25.411510 25.844769 26.069303 0.471012 0.475957 0.483757
210 25.228954 25.789537 26.051112 0.471012 0.476797 0.485582
220 25.228954 25.737339 26.027325 0.471012 0.477438 0.485582
230 25.228954 25.683107 25.984923 0.471012 0.478197 0.485582
240 25.188591 25.627338 25.952444 0.473164 0.479004 0.486641
250 25.188591 25.572201 25.893970 0.474495 0.479794 0.486641
260 25.122192 25.524248 25.822422 0.474495 0.480484 0.486641
270 25.122192 25.480707 25.746264 0.476733 0.481091 0.486641
280 25.122192 25.435737 25.711733 0.476733 0.481673 0.486734
290 25.040943 25.392546 25.661373 0.476827 0.482305 0.487025
300 25.004606 25.355147 25.577628 0.478506 0.482836 0.487025
310 24.926596 25.320535 25.524730 0.479950 0.483304 0.487674
320 24.907194 25.281097 25.449353 0.479950 0.483765 0.489488
330 24.907194 25.256049 25.411510 0.480502 0.484021 0.489488
340 24.842701 25.223504 25.383233 0.480502 0.484444 0.489488
350 24.842701 25.192522 25.361631 0.481863 0.484781 0.489488
360 24.773943 25.163149 25.330262 0.481903 0.485088 0.489488
370 24.773943 25.137333 25.314569 0.481903 0.485318 0.489488
380 24.773943 25.105840 25.280612 0.482174 0.485583 0.489488
390 24.773943 25.076102 25.235404 0.482854 0.485824 0.489488
400 24.773943 25.053425 25.201275 0.482854 0.485985 0.489488
410 24.773943 25.028096 25.179665 0.483360 0.486112 0.489488
420 24.773943 25.005435 25.164657 0.483360 0.486355 0.489488
430 24.773943 24.979996 25.143064 0.483360 0.486517 0.489488
440 24.773943 24.955079 25.101539 0.483889 0.486855 0.489488
450 24.773943 24.930408 25.072997 0.483889 0.487106 0.489488
460 24.765467 24.911534 25.023529 0.483889 0.487350 0.489792
470 24.765467 24.890373 24.999418 0.485231 0.487670 0.489826
480 24.765467 24.871762 24.973409 0.485231 0.487908 0.490147
490 24.709727 24.853674 24.968221 0.485231 0.488290 0.491304
500 24.709727 24.835274 24.926596 0.485989 0.488672 0.491304
510 24.709727 24.817983 24.912482 0.485989 0.488925 0.491304
520 24.709727 24.804261 24.907194 0.485989 0.488976 0.491304
530 24.709727 24.790244 24.864972 0.485989 0.489153 0.491304
540 24.663946 24.774637 24.842701 0.485989 0.489356 0.491304
550 24.599731 24.759596 24.836970 0.487502 0.489661 0.492150
560 24.599731 24.746281 24.828487 0.487502 0.489941 0.492150
570 24.599731 24.731735 24.786962 0.487502 0.490107 0.492150
580 24.599731 24.720284 24.785961 0.487502 0.490252 0.492150
590 24.599731 24.709823 24.773943 0.488992 0.490397 0.492150
600 24.599731 24.698155 24.765467 0.489087 0.490604 0.492150
610 24.599731 24.687264 24.765467 0.489087 0.490752 0.492150
620 24.599731 24.677728 24.743164 0.489087 0.490925 0.492150
630 24.599731 24.669270 24.721669 0.489599 0.491116 0.492150
640 24.599731 24.662844 24.709727 0.490126 0.491215 0.492150
650 24.599731 24.654441 24.703996 0.490126 0.491251 0.492150
660 24.599731 24.649199 24.665929 0.490126 0.491345 0.492150
670 24.538803 24.644618 24.665929 0.490126 0.491416 0.492980
680 24.538803 24.639264 24.665929 0.490126 0.491496 0.492980
690 24.538803 24.633307 24.665929 0.490126 0.491590 0.492980
700 24.538803 24.627349 24.665929 0.490126 0.491683 0.492980
710 24.538803 24.620729 24.665929 0.490126 0.491787 0.492980
720 24.538803 24.614109 24.665929 0.490126 0.491891 0.492980
730 24.538803 24.606880 24.665929 0.490126 0.492003 0.492980
740 24.538803 24.600337 24.660198 0.490638 0.492119 0.492980
750 24.538803 24.598512 24.599731 0.492150 0.492167 0.492980
760 24.538803 24.598512 24.599731 0.492150 0.492167 0.492980
770 24.538803 24.598512 24.599731 0.492150 0.492167 0.492980
780 24.538803 24.598512 24.599731 0.492150 0.492167 0.492980
790 24.538803 24.598512 24.599731 0.492150 0.492167 0.492980
800 24.538803 24.597903 24.599731 0.492150 0.492175 0.492980
810 24.538803 24.597294 24.599731 0.492150 0.492183 0.492980
820 24.538803 24.597294 24.599731 0.492150 0.492183 0.492980
830 24.538803 24.596684 24.599731 0.492150 0.492192 0.492980
840 24.538803 24.596684 24.599731 0.492150 0.492192 0.492980
850 24.538803 24.595466 24.599731 0.492150 0.492208 0.492980
860 24.538803 24.595466 24.599731 0.492150 0.492208 0.492980
870 24.538803 24.594856 24.599731 0.492150 0.492217 0.492980
880 24.538803 24.592419 24.599731 0.492150 0.492250 0.492980
890 24.538803 24.591201 24.599731 0.492150 0.492266 0.492980
900 24.538803 24.588764 24.599731 0.492150 0.492300 0.492980
910 24.538803 24.585717 24.599731 0.492150 0.492341 0.492980
920 24.538803 24.583280 24.599731 0.492150 0.492374 0.492980
930 24.538803 24.580234 24.599731 0.492150 0.492416 0.492980
940 24.538803 24.574750 24.599731 0.492150 0.492490 0.492980
950 24.538803 24.569267 24.599731 0.492150 0.492565 0.492980
960 24.538803 24.563174 24.599731 0.492150 0.492648 0.492980
970 24.538803 24.557081 24.599731 0.492150 0.492731 0.492980
980 24.538803 24.550988 24.599731 0.492150 0.492814 0.492980
990 24.538803 24.544896 24.599731 0.492150 0.492897 0.492980
1000 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1010 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1020 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1030 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1040 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1050 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1060 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1070 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1080 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1090 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1100 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1110 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1120 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1130 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1140 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1150 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1160 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1170 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1180 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1190 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1200 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1210 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1220 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1230 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1240 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1250 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1260 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1270 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1280 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1290 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1300 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1310 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1320 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1330 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1340 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1350 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1360 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1370 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1380 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1390 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1400 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1410 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1420 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1430 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1440 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1450 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1460 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1470 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1480 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1490 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1500 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1510 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1520 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1530 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1540 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1550 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1560 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1570 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1580 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1590 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1600 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1610 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1620 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1630 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1640 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1650 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1660 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1670 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1680 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1690 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1700 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1710 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1720 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1730 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1740 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1750 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1760 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1770 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1780 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1790 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1800 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1810 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1820 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1830 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1840 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1850 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1860 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1870 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1880 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1890 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1900 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1910 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1920 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1930 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1940 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1950 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1960 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1970 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1980 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
1990 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2000 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2010 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2020 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2030 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2040 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2050 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2060 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2070 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2080 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2090 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2100 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2110 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2120 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2130 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2140 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2150 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2160 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2170 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2180 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2190 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2200 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2210 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2220 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2230 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2240 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2250 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2260 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2270 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2280 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2290 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2300 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2310 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2320 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2330 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2340 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2350 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2360 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2370 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2380 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2390 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2400 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2410 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2420 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2430 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2440 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2450 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2460 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2470 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2480 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2490 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2500 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2510 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2520 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2530 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2540 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2550 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2560 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2570 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2580 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2590 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2600 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2610 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2620 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2630 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2640 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2650 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2660 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2670 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2680 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2690 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2700 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2710 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2720 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2730 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2740 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2750 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2760 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2770 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2780 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2790 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2800 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2810 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2820 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2830 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2840 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2850 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2860 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2870 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2880 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2890 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2900 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2910 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2920 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2930 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2940 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2950 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2960 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2970 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2980 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
2990 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3000 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3010 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3020 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3030 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3040 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3050 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3060 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3070 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3080 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3090 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3100 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3110 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3120 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3130 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3140 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3150 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3160 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3170 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3180 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3190 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3200 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3210 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3220 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3230 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3240 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3250 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3260 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3270 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3280 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3290 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3300 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3310 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3320 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3330 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3340 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3350 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3360 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3370 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3380 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3390 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3400 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3410 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3420 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3430 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3440 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3450 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3460 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3470 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3480 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3490 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3500 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3510 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3520 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3530 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3540 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3550 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3560 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3570 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3580 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3590 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3600 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3610 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3620 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3630 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3640 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3650 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3660 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3670 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3680 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3690 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3700 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3710 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3720 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3730 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3740 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3750 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3760 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3770 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3780 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3790 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3800 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3810 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3820 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3830 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3840 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3850 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3860 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3870 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3880 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3890 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3900 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3910 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3920 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3930 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3940 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3950 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3960 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
3970 24.538803 24.538803 24.538803 0.492980 0.492980 0.492980
